OBJECTID,GEOID,STATE,COUNTY,TRACT,EACODE,EANAME,HCV_PUBLIC,HCV_PCT_RENTER_OCC_UNITS,HCV_PUBLIC_PCT,SHAPE_Length,SHAPE_Area
23125,37183053006,37,183,053006,133,"Raleigh-Durham-Cary, NC  ",,,,0.140382786668297,0.000955741103427132
23126,37183053409,37,183,053409,133,"Raleigh-Durham-Cary, NC  ",,,,0.100889447398869,0.000563541636990409
23140,37051003103,37,051,003103,133,"Raleigh-Durham-Cary, NC  ",14,2.21000004,2.21000004,0.161575990018523,0.000950771100899404
23141,37183051101,37,183,051101,133,"Raleigh-Durham-Cary, NC  ",13,3.25999999,3.25999999,0.0626412102191271,0.000163062445739944
23142,37021002102,37,021,002102,10,"Asheville-Brevard, NC  ",25,2.41000009,2.41000009,0.147938379014262,0.00087500075210304
23143,37183053603,37,183,053603,133,"Raleigh-Durham-Cary, NC  ",,,,0.125237863961973,0.000470519456039526
23144,37025041502,37,025,041502,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.265730657974274,0.00367649833049091
23145,37183053412,37,183,053412,133,"Raleigh-Durham-Cary, NC  ",,,,0.237984435195293,0.00276520863445451
23146,37167931201,37,167,931201,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",87,6.03999996,6.03999996,0.129899062531876,0.000802254133263259
23147,37167930801,37,167,930801,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.414291903070357,0.00605090890875668
23148,37167930102,37,167,930102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.474024764666618,0.0088454578675575
23156,37021000400,37,021,000400,10,"Asheville-Brevard, NC  ",19,2.13000011,2.13000011,0.082220007899212,0.000262432317224066
23157,37183052901,37,183,052901,133,"Raleigh-Durham-Cary, NC  ",,,,0.243906278701488,0.00206664191788622
23158,37021002000,37,021,002000,10,"Asheville-Brevard, NC  ",120,11,11,0.129574332756977,0.000768927468392677
23159,37025041702,37,025,041702,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.563844983428003,0.0102830892227139
23160,37183053007,37,183,053007,133,"Raleigh-Durham-Cary, NC  ",,,,0.155493357089941,0.00134122913423057
23161,37183052706,37,183,052706,133,"Raleigh-Durham-Cary, NC  ",13,1.58000004,1.58000004,0.114656382772173,0.000632866954600041
23162,37183053008,37,183,053008,133,"Raleigh-Durham-Cary, NC  ",,,,0.313364310667543,0.00274602855942029
23163,37183053607,37,183,053607,133,"Raleigh-Durham-Cary, NC  ",,,,0.0980310828243927,0.000611985962870042
23173,37021000100,37,021,000100,10,"Asheville-Brevard, NC  ",83,13.36999989,13.36999989,0.047763107274277,9.6385726726996e-05
23174,37065021500,37,065,021500,133,"Raleigh-Durham-Cary, NC  ",,,,0.473840058608178,0.00630696135252685
23175,37065021600,37,065,021600,133,"Raleigh-Durham-Cary, NC  ",,,,0.625661534245609,0.0119782660675154
23176,37025041301,37,025,041301,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.27772722780604,0.00395573511473486
23177,37183053003,37,183,053003,133,"Raleigh-Durham-Cary, NC  ",,,,0.127468465372885,0.000622659254288565
23178,37183053419,37,183,053419,133,"Raleigh-Durham-Cary, NC  ",,,,0.104080806970721,0.000489237383124584
23179,37183053207,37,183,053207,133,"Raleigh-Durham-Cary, NC  ",,,,0.483786764304233,0.0116927797100605
23180,37183053413,37,183,053413,133,"Raleigh-Durham-Cary, NC  ",,,,0.311746412265925,0.00458459175333284
23181,37183053107,37,183,053107,133,"Raleigh-Durham-Cary, NC  ",35,4.03000021,4.03000021,0.225271387759735,0.00238098514728592
23182,37183053109,37,183,053109,133,"Raleigh-Durham-Cary, NC  ",,,,0.331244973243114,0.00340802969128352
23183,37183053110,37,183,053110,133,"Raleigh-Durham-Cary, NC  ",,,,0.237213601680256,0.00289718932628179
23194,37025041501,37,025,041501,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,6.38000011,6.38000011,0.250916127269712,0.00274206621910468
23195,37183052409,37,183,052409,133,"Raleigh-Durham-Cary, NC  ",,,,0.0507299307972098,0.000110110154071485
23196,37183052707,37,183,052707,133,"Raleigh-Durham-Cary, NC  ",67,8.56000042,8.56000042,0.126334297605096,0.000605372389401748
23197,37183053206,37,183,053206,133,"Raleigh-Durham-Cary, NC  ",20,7.78000021,7.78000021,0.162532207795873,0.00145783652554457
23198,37045951602,37,045,951602,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",14,2.21000004,2.21000004,0.286434140936766,0.00390895681095361
23199,37037020401,37,037,020401,133,"Raleigh-Durham-Cary, NC  ",119,17.68000031,17.68000031,0.2552324615356,0.00183571251576003
23200,37051003312,37,051,003312,133,"Raleigh-Durham-Cary, NC  ",27,3.56999993,3.56999993,0.111853899849085,0.000468901325120212
23201,37183054113,37,183,054113,133,"Raleigh-Durham-Cary, NC  ",28,6.67999983,6.67999983,0.20828003160106,0.00222661129918532
23202,37183052902,37,183,052902,133,"Raleigh-Durham-Cary, NC  ",,,,0.274346759675871,0.00233818403602568
23203,37051003405,37,051,003405,133,"Raleigh-Durham-Cary, NC  ",,,,0.0933644102394103,0.000273525601582567
23211,37183052505,37,183,052505,133,"Raleigh-Durham-Cary, NC  ",,,,0.087304328694446,0.000341301183824712
23212,37109070201,37,109,070201,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",45,5.38000011,5.38000011,0.154546056475409,0.00119689530486656
23213,37109071002,37,109,071002,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.307496244419971,0.00437077085837594
23214,37109070902,37,109,070902,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.460742263079625,0.00843101356949819
23215,37109070202,37,109,070202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,5.19000006,5.19000006,0.15585626670478,0.00112304678108433
23216,37051000701,37,051,000701,133,"Raleigh-Durham-Cary, NC  ",,,,0.110657749315201,0.000631426075884355
23217,37051001603,37,051,001603,133,"Raleigh-Durham-Cary, NC  ",19,3.03999996,3.03999996,0.160577247564173,0.000770131673590348
23218,37179020401,37,179,020401,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.258827451821423,0.00282228028793472
23219,37183053414,37,183,053414,133,"Raleigh-Durham-Cary, NC  ",16,4.23999977,4.23999977,0.120285770019326,0.000693602242894412
23220,37183053608,37,183,053608,133,"Raleigh-Durham-Cary, NC  ",,,,0.111445665760109,0.000619488620005955
23221,37147001003,37,147,001003,67,"Greenville, NC    ",21,6.03000021,6.03000021,0.172661201089947,0.00132972580832882
23222,37183053408,37,183,053408,133,"Raleigh-Durham-Cary, NC  ",,,,0.0856739541880795,0.000276794224558595
23223,37183053518,37,183,053518,133,"Raleigh-Durham-Cary, NC  ",,,,0.0847907976043082,0.000284817667042944
23224,37183054404,37,183,054404,133,"Raleigh-Durham-Cary, NC  ",32,4.78999996,4.78999996,0.297769154386745,0.00291174326564598
23225,37183053201,37,183,053201,133,"Raleigh-Durham-Cary, NC  ",,,,0.208062788684239,0.00266365171702702
23226,37183054403,37,183,054403,133,"Raleigh-Durham-Cary, NC  ",,,,0.264175578394059,0.00338715458998163
23227,37183053415,37,183,053415,133,"Raleigh-Durham-Cary, NC  ",,,,0.11245270038659,0.000470354893847608
23228,37183053004,37,183,053004,133,"Raleigh-Durham-Cary, NC  ",,,,0.0741026480299906,0.000315808466625038
23229,37003040700,37,003,040700,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.326037333529617,0.00439371775164295
23230,37119001100,37,119,001100,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0590347540518012,0.000190074640019467
23231,37183053422,37,183,053422,133,"Raleigh-Durham-Cary, NC  ",,,,0.0589029612777976,0.000161071322994977
23241,37109071001,37,109,071001,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.384883253877365,0.00577687556988836
23242,37021002503,37,021,002503,10,"Asheville-Brevard, NC  ",29,6.80999994,6.80999994,0.183529513095763,0.00121674991829252
23243,37101040700,37,101,040700,133,"Raleigh-Durham-Cary, NC  ",42,5.96000004,5.96000004,0.21962630315342,0.00225303894055674
23244,37023021400,37,023,021400,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",46,4.34000015,4.34000015,0.273357995641683,0.00193548324029365
23245,37183053522,37,183,053522,133,"Raleigh-Durham-Cary, NC  ",,,,0.1039519295671,0.000620790027060981
23246,37097061405,37,097,061405,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.144734215827242,0.000898592170691896
23247,37021002605,37,021,002605,10,"Asheville-Brevard, NC  ",60,8.52999973,8.52999973,0.378895967810879,0.00382888532215112
23248,37021002803,37,021,002803,10,"Asheville-Brevard, NC  ",,,,0.304150543970332,0.00297869611453796
23249,37021003202,37,021,003202,10,"Asheville-Brevard, NC  ",,,,0.338143428069588,0.0041459702653398
23250,37021003205,37,021,003205,10,"Asheville-Brevard, NC  ",,,,0.590092233097793,0.0102390269909786
23251,37021002206,37,021,002206,10,"Asheville-Brevard, NC  ",14,1.41999996,1.41999996,0.221318723450394,0.00130195638002784
23252,37109071202,37,109,071202,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.159602288212749,0.00134421007908317
23255,37021003201,37,021,003201,10,"Asheville-Brevard, NC  ",,,,0.163215721981786,0.00104567508202348
23256,37021002204,37,021,002204,10,"Asheville-Brevard, NC  ",53,2.21000004,2.21000004,0.224128379353306,0.00172564793657943
23257,37183052807,37,183,052807,133,"Raleigh-Durham-Cary, NC  ",52,14.32999992,14.32999992,0.308888811182636,0.00420998009627161
23258,37183052808,37,183,052808,133,"Raleigh-Durham-Cary, NC  ",24,1.80999994,1.80999994,0.282521344382972,0.00331533195280668
23259,37109071203,37,109,071203,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.240185704109374,0.00216709946895488
23260,37147001401,37,147,001401,67,"Greenville, NC    ",41,5.05000019,5.05000019,0.318155802301367,0.00332824691530796
23261,37183051900,37,183,051900,133,"Raleigh-Durham-Cary, NC  ",90,10.10999966,10.10999966,0.097541270405002,0.000444333265279262
23267,37183052406,37,183,052406,133,"Raleigh-Durham-Cary, NC  ",47,2.04999995,2.04999995,0.100823832743955,0.000388791570179525
23268,37183053521,37,183,053521,133,"Raleigh-Durham-Cary, NC  ",,,,0.152477727252203,0.00109960926176729
23269,37097061403,37,097,061403,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,2.29999995,2.29999995,0.111083749077724,0.000744061732516809
23270,37147001402,37,147,001402,67,"Greenville, NC    ",26,7.07000017,7.07000017,0.39497909874021,0.00654211955175383
23271,37195000502,37,195,000502,133,"Raleigh-Durham-Cary, NC  ",,,,0.108482230665761,0.000489143357668538
23272,37195000501,37,195,000501,133,"Raleigh-Durham-Cary, NC  ",,,,0.087776007607191,0.000453249005457246
23273,37183052601,37,183,052601,133,"Raleigh-Durham-Cary, NC  ",,,,0.0862388908068377,0.000330996342366516
23274,37183050300,37,183,050300,133,"Raleigh-Durham-Cary, NC  ",,,,0.0476341572144723,0.000103695137871594
23275,37051003302,37,051,003302,133,"Raleigh-Durham-Cary, NC  ",93,7.17000008,7.17000008,0.104566598430208,0.000536092269956289
23276,37119001200,37,119,001200,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",13,1.20000005,1.20000005,0.0856673941076001,0.00041611302016205
23277,37119001300,37,119,001300,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",43,4.73000002,4.73000002,0.0870041828851549,0.000258983116638578
23283,37147000501,37,147,000501,67,"Greenville, NC    ",51,4.8499999,4.8499999,0.151695063688111,0.00068664442870462
23284,37147000603,37,147,000603,67,"Greenville, NC    ",52,3.1400001,3.1400001,0.169885509883335,0.00142827053559767
23285,37147001301,37,147,001301,67,"Greenville, NC    ",40,10.77999973,10.77999973,0.228986622236188,0.00166988414521651
23286,37109071201,37,109,071201,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.200854305225009,0.00124992083142316
23287,37183052903,37,183,052903,133,"Raleigh-Durham-Cary, NC  ",,,,0.171724608052466,0.00137113117976227
23288,37179020311,37,179,020311,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.159389142852433,0.00111270665024302
23289,37071030204,37,071,030204,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.247191080401733,0.00243887105269697
23290,37051003800,37,051,003800,133,"Raleigh-Durham-Cary, NC  ",36,5.19000006,5.19000006,0.204886562582931,0.00106620255455212
23291,37051980100,37,051,980100,133,"Raleigh-Durham-Cary, NC  ",,,,0.531452550923378,0.00915617862774515
23299,37147001302,37,147,001302,67,"Greenville, NC    ",,,,0.145348553489684,0.000976209680963028
23300,37019020103,37,019,020103,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.287645714955807,0.00441709604800766
23301,37019020508,37,019,020508,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.315397739260262,0.00360142444449679
23302,37179021008,37,179,021008,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.20708098118098,0.00209420560264838
23303,37119000900,37,119,000900,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",88,25.43000031,25.43000031,0.044592228011082,0.000111325266046972
23304,37119001000,37,119,001000,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0545685551605944,0.000157052994443629
23305,37183053520,37,183,053520,133,"Raleigh-Durham-Cary, NC  ",,,,0.0812718190238633,0.000345057183294858
23306,37183053418,37,183,053418,133,"Raleigh-Durham-Cary, NC  ",,,,0.148421551212111,0.000667582079680464
23307,37147001001,37,147,001001,67,"Greenville, NC    ",,,,0.339114800993622,0.00189866167721443
23308,37147001002,37,147,001002,67,"Greenville, NC    ",,,,0.288806455654659,0.0031880212078025
23309,37051980200,37,051,980200,133,"Raleigh-Durham-Cary, NC  ",,,,0.30471901795424,0.00342237603813136
23310,37105030200,37,105,030200,133,"Raleigh-Durham-Cary, NC  ",63,8.48999977,8.48999977,0.123822489386159,0.000364501019876521
23311,37025042503,37,025,042503,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.118967320512588,0.000559263842205431
23312,37025042601,37,025,042601,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.142375205268247,0.000861607248038239
23313,37019020506,37,019,020506,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.351162488836471,0.00366394528177541
23319,37179021011,37,179,021011,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.218761760951575,0.0022986530305652
23320,37179020310,37,179,020310,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.144139531321093,0.000618946919438287
23321,37021001801,37,021,001801,10,"Asheville-Brevard, NC  ",65,7.17999983,7.17999983,0.161712007690112,0.00084839392024994
23322,37021001802,37,021,001802,10,"Asheville-Brevard, NC  ",,,,0.211188589182518,0.000957618394921202
23323,37021002402,37,021,002402,10,"Asheville-Brevard, NC  ",19,3.5,3.5,0.402429857867967,0.00510297811452416
23324,37021002505,37,021,002505,10,"Asheville-Brevard, NC  ",38,8.32999992,8.32999992,0.218974022117057,0.00149487938841831
23325,37051003104,37,051,003104,133,"Raleigh-Durham-Cary, NC  ",21,3.07999992,3.07999992,0.237973420721037,0.00209419587771033
23326,37025041302,37,025,041302,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.210748170585284,0.00206247733502843
23327,37025041901,37,025,041901,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.097951082546592,0.000401212319764755
23328,37019020507,37,019,020507,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.204803553208449,0.00226868018374267
23329,37019020509,37,019,020509,115,"Myrtle Beach-Conway-Georgetown, SC  ",20,4.90999985,4.90999985,0.350288951131596,0.00323978751357488
23330,37179020800,37,179,020800,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",11,2.11999989,2.11999989,0.522957005184964,0.0137691326491964
23331,37179020100,37,179,020100,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.758434431099726,0.0221136137010898
23332,37093970402,37,093,970402,133,"Raleigh-Durham-Cary, NC  ",,,,0.483208796396708,0.00924439624035535
23333,37093970202,37,093,970202,133,"Raleigh-Durham-Cary, NC  ",13,3.6099999,3.6099999,0.692864308769627,0.0154700014823151
23334,37093970101,37,093,970101,133,"Raleigh-Durham-Cary, NC  ",24,2.47000003,2.47000003,0.441606147491031,0.00481403922447295
23335,37093970201,37,093,970201,133,"Raleigh-Durham-Cary, NC  ",,,,0.707438874242882,0.0134722622030067
23336,37093980100,37,093,980100,133,"Raleigh-Durham-Cary, NC  ",,,,0.934032106438473,0.0358196616554239
23337,37093970103,37,093,970103,133,"Raleigh-Durham-Cary, NC  ",12,2.1099999,2.1099999,0.442150706183594,0.00398746209229426
23338,37093970102,37,093,970102,133,"Raleigh-Durham-Cary, NC  ",16,1.29999995,1.29999995,0.358203135958367,0.00446402957590407
23339,37093970401,37,093,970401,133,"Raleigh-Durham-Cary, NC  ",,,,0.637929771658199,0.0113895483382289
23345,37097061401,37,097,061401,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.191487237811492,0.00193126572076072
23346,37051003406,37,051,003406,133,"Raleigh-Durham-Cary, NC  ",,,,0.102764261214962,0.000586936933522559
23347,37051003407,37,051,003407,133,"Raleigh-Durham-Cary, NC  ",,,,0.119901926285106,0.000723402065832752
23348,37107011001,37,107,011001,67,"Greenville, NC    ",48,10.34000015,10.34000015,0.554624617168164,0.00635200405008905
23349,37107011002,37,107,011002,67,"Greenville, NC    ",,,,0.44087678647001,0.00730604541165513
23350,37051003001,37,051,003001,133,"Raleigh-Durham-Cary, NC  ",,,,0.457783051428724,0.00945919037940752
23351,37025042102,37,025,042102,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",27,6.88999987,6.88999987,0.0788673488463044,0.000377738058319363
23352,37025042402,37,025,042402,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",33,2.18000007,2.18000007,0.114843442842579,0.000524534634515477
23353,37025042501,37,025,042501,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.160188482706616,0.00109488062136297
23354,37019020204,37,019,020204,115,"Myrtle Beach-Conway-Georgetown, SC  ",14,3.16000009,3.16000009,0.468481403244646,0.0141125029292954
23355,37045950301,37,045,950301,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.398791564769245,0.00650743340297002
23356,37183051502,37,183,051502,133,"Raleigh-Durham-Cary, NC  ",,,,0.0710051828720154,0.000266809959896057
23357,37183051102,37,183,051102,133,"Raleigh-Durham-Cary, NC  ",,,,0.0705891136089769,0.000173331529080155
23358,37183053009,37,183,053009,133,"Raleigh-Durham-Cary, NC  ",,,,0.24471267969874,0.00292625307831034
23367,37025042604,37,025,042604,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.188785158017736,0.000932658793360414
23368,37025040701,37,025,040701,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.105668933795409,0.000351857924881024
23369,37025040703,37,025,040703,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",51,7.4000001,7.4000001,0.0880209773784057,0.000429321406039469
23370,37019020203,37,019,020203,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.362886911733733,0.00622006831777019
23371,37019020310,37,019,020310,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.467863325079879,0.00158253827313269
23372,37019020403,37,019,020403,115,"Myrtle Beach-Conway-Georgetown, SC  ",14,2.57999992,2.57999992,0.496466941479722,0.00311972576534996
23373,37085070700,37,085,070700,133,"Raleigh-Durham-Cary, NC  ",13,1.67999995,1.67999995,0.530847918567897,0.00757597979539182
23374,37183053602,37,183,053602,133,"Raleigh-Durham-Cary, NC  ",,,,0.164891790192379,0.00123393102425503
23375,37021001200,37,021,001200,10,"Asheville-Brevard, NC  ",29,3.50999999,3.50999999,0.161924333169341,0.000741174155195837
23380,37021001100,37,021,001100,10,"Asheville-Brevard, NC  ",120,15.56000042,15.56000042,0.112376101387482,0.000374695107472905
23381,37027030700,37,027,030700,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",29,2.86999989,2.86999989,0.207807572565187,0.00257109450087502
23382,37095990100,37,095,990100,173,"Virginia Beach-Norfolk-Newport News, VA-NC   ",,,,0.146070206414465,2.40390025581254e-06
23383,37161961101,37,161,961101,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.389778002334602,0.00609798354174915
23384,37051003402,37,051,003402,133,"Raleigh-Durham-Cary, NC  ",,,,0.163092138043074,0.000628880297152292
23385,37021001500,37,021,001500,10,"Asheville-Brevard, NC  ",12,2.4000001,2.4000001,0.101002995488904,0.000408939169657047
23386,37021001700,37,021,001700,10,"Asheville-Brevard, NC  ",,,,0.25820416296349,0.00175170336169758
23387,37021001600,37,021,001600,10,"Asheville-Brevard, NC  ",18,1.98000002,1.98000002,0.226786562602052,0.00187339894541842
23388,37021001400,37,021,001400,10,"Asheville-Brevard, NC  ",112,7.63000011,7.63000011,0.194774841237937,0.00121339608413708
23389,37021003001,37,021,003001,10,"Asheville-Brevard, NC  ",51,5.88000011,5.88000011,0.517604068079134,0.00708600814913495
23390,37021002101,37,021,002101,10,"Asheville-Brevard, NC  ",,,,0.301468395600003,0.00245918487234346
23391,37021002301,37,021,002301,10,"Asheville-Brevard, NC  ",12,2.3900001,2.3900001,0.358001507110999,0.00495325162953091
23392,37021000500,37,021,000500,10,"Asheville-Brevard, NC  ",23,3.93000007,3.93000007,0.122602098167525,0.000566236545996969
23393,37021001900,37,021,001900,10,"Asheville-Brevard, NC  ",32,5.34000015,5.34000015,0.124222003712249,0.000828376537735904
23398,37085070500,37,085,070500,133,"Raleigh-Durham-Cary, NC  ",16,2.17000008,2.17000008,0.349120785961101,0.00438792062455298
23399,37051003313,37,051,003313,133,"Raleigh-Durham-Cary, NC  ",18,4.65999985,4.65999985,0.112605200475894,0.000639079683561417
23400,37183052806,37,183,052806,133,"Raleigh-Durham-Cary, NC  ",435,46.33000183,46.33000183,0.210426807186349,0.00178037077923958
23401,37021002900,37,021,002900,10,"Asheville-Brevard, NC  ",12,3,3,0.658771525881643,0.0152535044470029
23402,37021000600,37,021,000600,10,"Asheville-Brevard, NC  ",,,,0.0731510642702851,0.000167857014153492
23403,37051003500,37,051,003500,133,"Raleigh-Durham-Cary, NC  ",24,1.70000005,1.70000005,0.11363645764804,0.000589048420898187
23404,37051000500,37,051,000500,133,"Raleigh-Durham-Cary, NC  ",,,,0.115901448476969,0.000434620138961507
23405,37051002100,37,051,002100,133,"Raleigh-Durham-Cary, NC  ",41,4.07999992,4.07999992,0.108838025048205,0.000593181821571302
23406,37051002200,37,051,002200,133,"Raleigh-Durham-Cary, NC  ",,,,0.0984173951652036,0.00052043962106149
23407,37119005910,37,119,005910,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0904464128637193,0.000415129606514224
23408,37119005510,37,119,005510,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",34,4.73000002,4.73000002,0.131995221033276,0.000770915215153623
23409,37119005513,37,119,005513,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.084506635204226,0.000331604022630586
23410,37119005917,37,119,005917,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0927521522159847,0.000476323720432591
23411,37183053421,37,183,053421,133,"Raleigh-Durham-Cary, NC  ",,,,0.120809122700776,0.000691679320784916
23412,37183053106,37,183,053106,133,"Raleigh-Durham-Cary, NC  ",13,2.66000009,2.66000009,0.136949467044355,0.000779969604221892
23413,37013930501,37,013,930501,67,"Greenville, NC    ",,,,0.241002470766558,0.00194026747395108
23414,37183053005,37,183,053005,133,"Raleigh-Durham-Cary, NC  ",,,,0.126452453913063,0.00082909878961865
23415,37129011200,37,129,011200,115,"Myrtle Beach-Conway-Georgetown, SC  ",33,5.28999996,5.28999996,0.0443589620391363,0.000118713045659551
23416,37129011701,37,129,011701,115,"Myrtle Beach-Conway-Georgetown, SC  ",,,,0.123072518143389,0.000685438752669136
23417,37129012101,37,129,012101,115,"Myrtle Beach-Conway-Georgetown, SC  ",57,5.78000021,5.78000021,0.23696913671093,0.00172452205203976
23418,37051001700,37,051,001700,133,"Raleigh-Durham-Cary, NC  ",38,3.17000008,3.17000008,0.152358965164245,0.000843619591641454
23419,37125950601,37,125,950601,133,"Raleigh-Durham-Cary, NC  ",,,,0.242053338263936,0.00190269502663874
23420,37125950801,37,125,950801,133,"Raleigh-Durham-Cary, NC  ",85,8.56999969,8.56999969,0.172174594392254,0.00143029803816795
23421,37119005915,37,119,005915,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0441253987651561,0.000108910787645165
23422,37119005517,37,119,005517,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0921500854617477,0.000291828806043189
23423,37119005520,37,119,005520,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.104376327170453,0.000568225136712502
23424,37119005617,37,119,005617,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",12,10.81000042,10.81000042,0.102052643428595,0.000499085169033933
23425,37049961100,37,049,961100,67,"Greenville, NC    ",19,2.1400001,2.1400001,0.850259458710826,0.0240110967872178
23426,37049960300,37,049,960300,67,"Greenville, NC    ",37,6.44999981,6.44999981,1.25410668451054,0.0437005643581281
23427,37119003807,37,119,003807,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",14,1.77999997,1.77999997,0.121092238540877,0.000389303956195571
23428,37097061303,37,097,061303,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.273341687350476,0.00306358152400167
23429,37097061502,37,097,061502,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.175349404747308,0.00157503972035523
23430,37183052701,37,183,052701,133,"Raleigh-Durham-Cary, NC  ",,,,0.110279994669829,0.000681178979311098
23431,37035011503,37,035,011503,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.41592265047347,0.0071452556955101
23432,37119006107,37,119,006107,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",14,1.25,1.25,0.113786206244133,0.000540246482968317
23433,37051003310,37,051,003310,133,"Raleigh-Durham-Cary, NC  ",101,8.5,8.5,0.104405032378336,0.000284048542562748
23434,37051003403,37,051,003403,133,"Raleigh-Durham-Cary, NC  ",,,,0.073265323545054,0.000289839712436482
23435,37051003404,37,051,003404,133,"Raleigh-Durham-Cary, NC  ",,,,0.133819336655701,0.000516030882528536
23436,37013930200,37,013,930200,67,"Greenville, NC    ",13,2.21000004,2.21000004,1.25903535257672,0.0371113605643085
23437,37013930700,37,013,930700,67,"Greenville, NC    ",,,,1.57374054548419,0.0195769331869824
23438,37051001000,37,051,001000,133,"Raleigh-Durham-Cary, NC  ",42,5.48000002,5.48000002,0.0955345614234182,0.000356099417585668
23439,37119006108,37,119,006108,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",49,16.5,16.5,0.11383942103566,0.000617480680980311
23440,37119005825,37,119,005825,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",122,9.02000046,9.02000046,0.106449799897813,0.000556311468350257
23441,37119002905,37,119,002905,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",,,,0.0836085658610489,0.000357565247086603
23442,37071032704,37,071,032704,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",57,4.88000011,4.88000011,0.0864667499488944,0.000365587068134964
23443,37071033203,37,071,033203,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",22,5.3499999,5.3499999,0.0736092126101647,0.000261953439131504
23444,37071033204,37,071,033204,31,"Charlotte-Gastonia-Salisbury, NC-SC  ",176,27.59000015,27.59000015,0.12288193093946,0.000579877547300499
